idx,label,votes_negative,votes_neither,votes_neutral,votes_positive,FML_3_pred,FML_3_flagged,FML_3_sent,FML_3_result_mt,FME_pred,FME_flagged,FME_sent,FME_result_mt,FME_CL_flagged,FME_CL_sent,FME_CL_result_mt,BL_CL_pred,BL_CL_flagged,BL_CL_sent,BL_CL_result_mt
211181,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
212661,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
211185,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
212664,1,,,2,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211191,0,1,,3,1,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
212712,1,,,1,4,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211200,0,,,1,4,0,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
212729,1,,3,1,1,0,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
211207,0,3,,1,1,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
212793,1,,5,,,0,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither
211212,0,1,,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
212842,1,2,,,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error
211213,0,,1,1,3,0,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
212850,1,,1,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
211216,0,1,,1,3,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
212862,1,,,,5,1,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211218,0,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
212876,1,,,1,4,1,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211219,0,1,1,3,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
212897,1,1,,1,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211220,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
212914,1,5,,,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable
211231,0,4,,1,,0,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
212953,1,1,,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
211242,0,,3,,2,1,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither
212981,1,2,,,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211243,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
212990,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
211271,0,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
213018,1,,3,,2,0,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
211284,0,1,,2,2,0,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
213023,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
211288,0,1,,1,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
213062,1,4,1,,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable
211315,0,,,2,3,0,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
211329,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
209183,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208585,0,2,1,1,1,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
208140,0,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
206516,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
208893,0,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
206548,0,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
209459,0,1,,1,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
206550,0,3,,1,1,0,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
208305,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
206551,0,1,1,2,1,0,TRUE,TRUE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
208753,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
206575,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209072,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
206590,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable
209305,0,2,,3,,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
206593,0,1,2,2,,1,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
208083,0,2,,2,1,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
206606,0,3,,2,,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
208233,0,3,,1,1,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206610,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208469,0,,1,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
206618,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
208676,0,4,,1,,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
206635,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208828,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206637,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
209015,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
206667,0,,1,3,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
209121,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206682,0,2,2,1,,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
209244,0,1,,3,1,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
206698,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209358,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
206706,0,,2,1,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,TRUE,TRUE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
206513,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
206713,0,1,,1,3,0,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
208105,0,1,,3,1,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
206734,0,1,3,,1,0,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,1,TRUE,TRUE,NA: Neither
208179,0,3,,1,1,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206745,0,1,,3,1,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
208274,0,5,,,,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
206750,0,1,1,3,,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
208335,0,4,,1,,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206761,0,1,,1,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
208510,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206768,0,2,,2,1,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
208621,0,1,1,2,1,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
206771,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208728,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
206789,0,2,,,3,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
208785,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206807,0,,,2,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
208854,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206809,0,,,2,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
208970,0,5,,,,0,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
206817,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209053,0,4,,1,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
206822,0,1,4,,,0,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,1,TRUE,TRUE,NA: Neither
209094,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
206832,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209151,0,1,,2,2,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
206842,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209221,0,1,,4,,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
206850,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209255,0,1,,3,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
206851,0,3,1,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209340,0,4,,1,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error
206867,0,3,2,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209422,0,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
206871,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
209476,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
206888,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
208074,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable
206894,0,3,,,2,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208102,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
206916,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
208116,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206962,0,,,5,,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
208170,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
206967,0,,,2,3,1,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
208192,0,2,,2,1,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
206975,0,5,,,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
208250,0,1,,4,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
206976,0,4,,1,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
208283,0,2,,,3,0,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
206999,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable
208326,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable
207011,0,3,,1,1,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
208364,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207012,0,2,,1,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
208490,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207015,0,3,1,1,,0,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
208530,0,2,,2,1,0,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
207017,0,,1,,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
208607,0,2,,3,,0,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
207035,0,3,1,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208631,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207056,0,,1,1,3,0,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
208685,0,1,,1,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
207057,0,,,2,3,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
208742,0,,,1,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
207063,0,4,,1,,0,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error
208776,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207077,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208820,0,,,,5,0,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
207081,0,,,5,,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
208831,0,4,1,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207086,0,,1,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
208870,0,1,,4,,0,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
207089,0,2,1,,2,0,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement
208949,0,2,,1,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement
207092,0,4,1,,,0,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
208981,0,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
207097,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
209037,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207098,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
209064,0,5,,,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207101,0,1,,3,1,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral
209075,0,,1,4,,0,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral
207115,0,4,,1,,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209110,0,,,2,3,0,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,FALSE,FALSE,Correctable
207141,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209133,0,3,,2,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
207144,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
209159,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,FALSE,FALSE,Correctable
207149,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
209200,0,,,,5,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable
207150,0,4,,1,,0,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error
209227,0,1,,,4,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,1,TRUE,TRUE,Correctable
